Cell Number,Frame,Vertical Position,Horizontal Position
2096,452,360.2411765,500.9188235
2035,452,376.8628159,345.566787
461,452,379.9407407,1040.359259
2097,452,387.8030888,318.3706564
1481,452,388.8664122,893.6832061
1918,452,393.6100386,369.8764479
2060,452,406.6104746,23.12274959
2098,452,402.0578512,91.94214876
1691,452,402.1809524,1122.809524
2026,452,425.4639175,848.1408935
2037,452,425.2918288,314.1945525
1820,452,425.65,930.734375
2036,452,426.7824268,41.9916318
2038,452,438.1390977,150.9699248
1920,452,439.7,389.5826087
1960,452,447.9141914,851.4752475
2099,452,477.7761733,896.3574007
231,452,508.4141414,1234.141414
2100,452,503.0983607,248.6065574
1772,452,532.3048128,1109.812834
2101,452,544.5254237,1147.991525
1895,452,581.8530466,1298.541219
1823,452,593.5,280.7565789
1762,452,635.2530488,364.6310976
1445,452,652.7076023,511
2102,452,698.0385396,676.4178499
2103,452,725.5873016,592.0238095
1201,452,740.8306189,1269.934853
2081,452,766.7413793,493.9482759
1739,452,793.0104167,843.9479167
2082,452,801.7627119,727.3474576
1835,452,811.3737705,567.1213115
157,452,830.1107011,460.5092251
1946,452,862.6479401,11.68913858
2104,452,933.1318681,230.8754579
1898,452,968.0544218,963.7346939
2105,452,979.4435798,809.5758755
1969,452,991.7201365,843.7030717
2087,452,990.6030534,505.6908397
2106,453,21.71071429,883.9392857
2018,453,51.71516393,1099.022541
2107,453,59.65844402,1144.815939
2072,453,73.28440367,575.5412844
1469,453,79.89791667,335.3791667
2108,453,72.90452261,408.2613065
2021,453,81.14237288,1274.186441
1996,453,90.1446281,823.8471074
2073,453,95.89925373,645.488806
1997,453,101.7062937,898.7482517
1805,453,114.850365,1091.251825
2089,453,121.1976744,567.4709302
2093,453,128.6098485,893.5340909
2049,453,156.5650741,1156.184514
2109,453,152.3954373,856.0190114
1756,453,166.270195,287.454039
1929,453,168.4131148,637.0065574
2094,453,170.5669291,805.523622
2001,453,172.6675824,977.5384615
2002,453,182.925072,104.7204611
1930,453,181.0757098,727.0694006
2003,453,184.5559701,1063.205224
2057,453,191.5031847,1189.66879
1707,453,197.8374558,183.5335689
1984,453,214.4407895,906.0526316
2005,453,224.8244898,33.7877551
2095,453,234.4488189,891.6811024
2006,453,245.0583942,1327.018248
891,453,249.7876712,558.7465753
1931,453,268.3993506,1311.788961
754,453,267.442446,641.0215827
2007,453,264.6176471,1089.518382
1433,453,271.2226415,843.5132075
1871,453,276.618677,1035.151751
818,453,299.5099338,68.35099338
2067,453,322.3419355,1305.970968
2008,453,330.4980695,650.2432432
1579,453,337.8416988,835.7104247
2033,453,341.2842466,286.8767123
2110,453,347.4589552,578.3470149
2096,453,360.2114014,500.5071259
2035,453,376.7302158,344.1726619
2111,453,376.1413043,1312.619565
2097,453,387.0359712,317.6330935
1481,453,388.9783394,893.3826715
2074,453,391.4913793,662.75
2112,453,399.1561562,518.0870871
1691,453,399.4893617,1116.319149
2060,453,406.6230284,21.82807571
2026,453,424.1892744,833.29653
1820,453,425.6031746,929.6793651
2036,453,426.4876033,38.37603306
2037,453,427.1294118,287.9764706
2038,453,439.3559322,149.3432203
1920,453,439.8622222,389.68
2113,453,442.8206897,759.8551724
1960,453,446.8964401,850.0614887
1507,453,483.6939655,1103.849138
231,453,508.3633333,1234.103333
2114,453,506.0697674,213.5116279
1823,453,593.7128713,280.2145215
2041,453,602.762963,306.6148148
172,453,631.7194245,175.7266187
1882,453,631.7932489,614.8734177
1762,453,633.8181818,362.4984326
2102,453,698.2011605,674.3520309
2115,453,692.487395,47.98319328
2051,453,701.3547009,13.24358974
2103,453,725.9503817,590.6374046
1825,453,730.372093,282.6744186
2080,453,762.0627306,997.195572
2116,453,776.9501779,1103.345196
2069,453,783.8666667,1054.525926
2117,453,795.2695035,1246.574468
2082,453,802.9527897,723.7124464
2118,453,822.4855072,1205.641304
1661,453,834.0717489,16.46188341
157,453,832.9769231,457.9576923
1966,453,840.8661088,1157.606695
1946,453,861.460076,8.011406844
1982,453,877.5803922,586.5843137
1947,453,932.646789,1205.033639
2119,453,935.3567839,883.1155779
1976,453,1042.707483,122.4489796
2106,454,20.11698113,881.9735849
2120,454,37.51601423,930.8540925
1553,454,59.48540146,87.6350365
1469,454,79.7230444,333.6955603
2073,454,95.30147059,642.4154412
1840,454,121.0658915,487.6589147
1667,454,138.255144,399.8600823
1756,454,166.0959302,287.1802326
2066,454,166.1814672,1238.285714
2001,454,173.1602787,970.8083624
1930,454,181.0864198,726.654321
1707,454,197.7127273,183.0109091
2005,454,225.1135531,33.63736264
1979,454,230.3239437,993.1877934
891,454,248.9293286,555.4558304
754,454,268.344,639.196
1433,454,270.3142857,841.7346939
1871,454,274.5660377,1017.89434
818,454,301.0811808,66.84132841
2008,454,331.2813688,648.7262357
1579,454,338.0413534,835.6203008
1088,454,338.1240602,1219.349624
2024,454,349.7330961,706.227758
2050,454,354.7829181,968.5516014
461,454,380.2746479,1040.366197
1481,454,388.7545126,893.4620939
2074,454,391.4961538,663.3038462
1736,454,393.3726236,193.1406844
2060,454,404.2422535,29.25352113
2060,454,409.2415094,11.05660377
2026,454,424.043956,825.040293
1820,454,425.5016835,928.2693603
2037,454,431.2745098,275.9490196
1920,454,439.7488987,389.7444934
1960,454,446.6020408,849
2099,454,479.6501901,885.6045627
1507,454,483.4633028,1101.37156
231,454,508.5016835,1234.23569
1879,454,526.8389513,246.3333333
2121,454,555.991119,1142.305506
1823,454,593.3554817,280.0431894
1934,454,596.7836735,1060.289796
2041,454,602.9482072,306.5139442
2077,454,608.7598425,774.2637795
172,454,631.3311037,176.6622074
1882,454,631.2134831,611.505618
1762,454,633.2743902,361.5487805
1445,454,652.4127517,505.2852349
2102,454,698.3777778,673.0282828
2115,454,692.2567568,45.5045045
2051,454,700.1832669,10.62948207
2122,454,714.2358209,1222.289552
1963,454,723.1223022,611.8992806
2123,454,751.9095023,10.70135747
1989,454,755.0392157,846.3098039
2124,454,752.25,659.3586957
2116,454,778.615942,1097.981884
1739,454,791.5878906,839.28125
2069,454,783.748062,1049.860465
2125,454,819.4466667,952.7666667
1661,454,832.2672065,12.6437247
2126,454,865.8540146,1170.748175
2063,454,890.1090226,1047.890977
2084,454,923.2542373,798.8440678
2127,454,937.7797619,1039.670635
2119,454,935.185,880.61
2128,454,939.9649805,264.4396887
1898,454,967.0355872,954.3879004
1969,454,989.4251701,838.7721088
1995,454,1009.927757,778.1273764
1976,454,1043.569767,118.627907
2129,455,5.468085106,431.5904255
2130,455,3.175,481.625
2120,455,37.48943662,930.556338
1553,455,59.53068592,86.41516245
2072,455,71.73977695,548.0185874
1469,455,79.51376147,331.0963303
1840,455,120.7927273,486.5854545
2089,455,121.4555874,565.8166189
1667,455,138.3604651,398.9108527
1756,455,166.1510574,287.141994
2066,455,166.1389961,1238.509653
2001,455,173.28125,964.6736111
1930,455,181.2826087,726.863354
1707,455,197.3859649,182.9157895
2005,455,224.7550201,34
891,455,247.7152778,552.7118056
754,455,269.3166023,634.972973
818,455,302.0676157,65.76868327
2131,455,329.9805195,1288.63961
1088,455,338.1111111,1219.337165
2024,455,350.0211268,705.9788732
2050,455,354.1672026,965.3697749
461,455,380.2920962,1040.209622
2132,455,379.8761062,1279.610619
1782,455,382.6120996,1341.088968
1481,455,388.9965035,893.4755245
2074,455,391.858871,663.2379032
1736,455,395.031746,183.1904762
1691,455,399.516129,1107.59447
1820,455,425.4784173,928.0935252
2037,455,432.2985075,273.4664179
2038,455,438.9554795,138.8732877
2133,455,461.8545455,566.4909091
231,455,508.7857143,1234.054422
2101,455,542.8396947,1135.351145
2134,455,584.1279621,625.3744076
1230,455,592.7021277,924.751773
1823,455,594.7105263,280.0131579
1934,455,596.9084746,1056.40678
2041,455,603.6730769,303.6923077
1881,455,622.599278,1190.411552
1882,455,630.4427481,608.7633588
172,455,631.3355482,176.6212625
1762,455,633.0391566,360.5512048
1445,455,652.2928994,503.2899408
2068,455,707.2262443,679.4615385
1963,455,723.4037736,607.6830189
2135,455,720.7209302,33.53488372
2045,455,738.7422402,585.0080972
1825,455,729.7482517,278.506993
2030,455,760.0941176,1336.25098
2136,455,766.1146789,29.58715596
2046,455,777.1026226,1291.402509
1739,455,793.3603819,835.3961814
2082,455,802.872428,718.5884774
2125,455,819.3033333,953.1466667
2137,455,820.8553719,1321.946281
2126,455,866.1952555,1169.166058
1926,455,950.2277992,309.8648649
2086,455,950.9156627,370.746988
2138,455,964.1167513,872.6015228
2090,455,952.6847458,600.3423729
2139,455,954.4806202,438.9767442
1733,455,972.5407166,1088.547231
2087,455,993.7453184,485.0786517
2140,455,1013.574007,119.0180505
2141,455,1025.498155,802.9630996
2060,455,411.3333333,9.111111111
2142,455,768.4,27.06666667
2129,456,5.372222222,428.5833333
2130,456,3.051724138,481.1551724
2120,456,37.65682657,930.5092251
1553,456,59.29347826,85.16666667
2072,456,70.69047619,542.2755102
1469,456,81.34623218,327.1995927
2089,456,120.9891599,564.0650407
1840,456,121.2962963,483.6592593
1667,456,138.6771654,397.3582677
1756,456,166.3654391,287.5070822
2066,456,165.917603,1238.580524
2001,456,173.3019608,954.8901961
1930,456,181.0473186,726.6277603
1707,456,197.1631206,182.2553191
2005,456,225.5559567,35.20216606
1979,456,230.4271357,989.9346734
891,456,247.0185874,547.8550186
1433,456,269.6216216,839.6833977
754,456,269.1966527,631.3012552
1871,456,274.5486381,1013.560311
818,456,302.9137255,64.80392157
2131,456,329.2978056,1284.774295
2008,456,332.1851852,630.2478632
1579,456,338.011811,835.8425197
1088,456,338.0912548,1219.422053
2024,456,350.5137931,705.6068966
2050,456,351.8333333,960.893617
461,456,380.7167235,1040.146758
1782,456,382.6501767,1340.954064
1481,456,388.9747292,893.4837545
2074,456,391.8157895,662.8120301
1736,456,393.6007752,180.4302326
1691,456,400.990099,1103.930693
1820,456,425.4115523,927.9530686
2037,456,431.7,270.6862069
2038,456,438.85,137
2133,456,457.7476341,557.2239748
2143,456,503.5826772,163.2598425
231,456,508.7785714,1234.203571
1962,456,517.0483871,324.3669355
1879,456,525.5198675,239.2350993
2144,456,565.9831081,1133.891892
1895,456,582.959707,1293.824176
1934,456,597.1449814,1053.557621
2077,456,608.3007813,762.21875
1881,456,622.6962963,1190.137037
172,456,631.0736842,177.1157895
1762,456,632.1358025,359.0185185
1445,456,652.1213018,502.1094675
1842,456,678.1730769,261.400641
2115,456,691.6271186,37.70338983
2122,456,714.1632653,1219.333333
1825,456,728.5950704,276.5457746
2145,456,747.248,653.44
2080,456,759.6346154,991.9769231
1799,456,756.7475248,438.1138614
2082,456,802.5,716
1835,456,814.0682594,545.6416382
2125,456,819.1419142,953.3663366
2146,456,829.1265306,883.4612245
1661,456,832.2861842,8.786184211
157,456,835.3320611,444.0419847
2147,456,870.1193548,538.0354839
1957,456,869.0266667,110.07
2063,456,891.3255814,1042.75814
2127,456,937.0872093,1020.455426
2085,456,943.5910931,1298.149798
2086,456,950.5020243,369.4089069
2090,456,952.8248175,599.0072993
1733,456,972.8622951,1086.547541
2148,456,1003.590226,556.4022556
2149,456,1013.808219,954.369863
2048,456,1013.460993,209.0035461
1802,456,1018.080702,672.8526316
2129,457,5.417910448,425.3333333
2130,457,3.115044248,480.0265487
2150,457,3.188679245,1119.160377
2151,457,22,355.3409091
2152,457,36.728125,368.5125
2018,457,51.66170213,1099.697872
2107,457,60.21217712,1144.446494
2153,457,66.61403509,777.3263158
2092,457,72.16730038,971.4296578
1469,457,81.37755102,324.7510204
2108,457,74.66523605,391.9914163
2021,457,81.6722408,1274.083612
1996,457,93.26381462,802.9946524
1997,457,98.0862069,870.8827586
1805,457,115.6054422,1091.496599
2089,457,120.9253333,563.1493333
2093,457,129.2384615,887.0653846
2049,457,157.0544355,1151.586694
2109,457,152.9388489,856.4496403
2154,457,158.7518248,1113.492701
1756,457,166.4876543,286.7314815
2066,457,165.8174905,1238.806084
2094,457,171.648,805.352
2001,457,173.9051095,940.2956204
2002,457,183.5492537,104.1223881
2003,457,185.5583039,1039.328622
2057,457,187.2979452,1170.184932
1707,457,197.1237113,182.3848797
1984,457,214.5847751,905.8892734
2005,457,225.4722222,34.27777778
1979,457,229.3027523,982.8027523
2155,457,240.3876221,1109.560261
2006,457,243.3129496,1323.942446
2007,457,264.4535316,1089.899628
1433,457,269.2412451,838.2762646
1931,457,270.5153584,1300.051195
754,457,270.2681992,627.7547893
1871,457,274.814346,1011.004219
2033,457,340.627451,274.0130719
2096,457,358.9230769,491.242915
2110,457,347.0651341,578.6091954
2024,457,350.7073171,705.4878049
2050,457,351.7564576,958.3542435
2156,457,380.125,560.2575758
2157,457,379.915493,1236.591549
2097,457,384.3185185,298.1666667
2158,457,381.9795918,1224.959184
1481,457,388.8345588,893.7757353
2074,457,392.1285714,662.55
1918,457,394.4733096,353.9003559
2159,457,403.7455296,477.1815681
2098,457,400.6210938,75.53125
2060,457,407.1529052,23.85015291
2026,457,425.738806,807.1791045
1820,457,425.3202847,927.6939502
2036,457,428.5551331,19.00760456
2037,457,431.3544776,268.5970149
1920,457,440.5138889,388.7962963
2099,457,481.5087719,871.6374269
1507,457,482.1801802,1090.932432
231,457,509.2827586,1233.648276
2134,457,583.9178744,617.9178744
1230,457,589.9133333,904.28
1934,457,598.4028777,1045.971223
1881,457,622.527881,1189.02974
1762,457,634.7038217,333.1464968
1842,457,677.8660714,251.264881
2115,457,691.0257511,36.68240343
2102,457,700.4695817,670.1920152
2160,457,714.4024768,967.244582
1201,457,741.368932,1269.537217
2161,457,751.802521,1047.436975
2116,457,776.5655431,1094.876404
2046,457,784.2515924,1307.092357
2118,457,819.988189,1183.897638
157,457,834.541502,442.1541502
1885,457,932.9353741,1172.020408
2162,457,961.6164384,936.5924658
1733,457,973.038961,1084.107143
2149,457,1014.268966,951.537931
2048,457,1013.089744,209.6762821
2129,458,5.696832579,423.8054299
2130,458,3.082568807,478.9266055
2163,458,7.775967413,781.98778
2018,458,51.68828452,1099.736402
2107,458,59.96545455,1144.174545
2153,458,66.63541667,777.4513889
2092,458,72.496,969.78
1469,458,81.50752688,322.6602151
2108,458,74.3515625,386.0820313
2021,458,81.92281879,1273.926174
1996,458,91.98364008,796.4989775
1997,458,99.08602151,865.5913978
1805,458,115.7331081,1091.827703
2089,458,120.9175824,562.1565934
2093,458,129.2941176,885.7294118
1667,458,138.8786611,392.4769874
2049,458,156.1965812,1150.788462
2109,458,153.1601423,856.0035587
2154,458,158.2692308,1112.776923
1756,458,166.3403614,287.3433735
2066,458,165.4052045,1238.951673
2001,458,173.9674556,932.6183432
2002,458,183.6298507,103.6626866
2003,458,185.5615385,1030.042308
2057,458,187.6236162,1167.457565
1707,458,196.9891697,181.6245487
1984,458,214.5467128,905.9861592
2005,458,224.5523013,33.94560669
2095,458,231.5916955,875.5951557
2006,458,243.5367647,1322.352941
891,458,246.0798611,540.7465278
2007,458,263.9491525,1090.518644
1433,458,268.9049587,836.1446281
1931,458,271.1237785,1298.107492
754,458,271.6573705,624.8286853
1871,458,275.5785953,1001.471572
2033,458,340.650519,271.3529412
2058,458,344.6483051,345.2838983
2110,458,347.3962963,578.6777778
2024,458,350.5574913,705.3170732
2059,458,358.6055363,540.567474
2156,458,379.8383459,560.2518797
461,458,380.8221477,1040.013423
2158,458,381.3365696,1217.592233
1782,458,382.7816901,1340.933099
1481,458,388.7078652,893.5093633
2074,458,391.971831,663.028169
1736,458,394.0175439,171.7236842
2164,458,402.6342342,344.7441441
2159,458,403.0409027,475.2397743
2098,458,400.9020408,72.86530612
2060,458,407.8363095,22.33630952
2165,458,407.7898305,544.0271186
2026,458,424.8907285,798.6490066
1820,458,425.180212,927.4028269
2037,458,428.8695652,259.2463768
2036,458,429.8964143,13.87649402
2038,458,435.5158371,117.8914027
1960,458,442.5,836.300885
1507,458,482.5851528,1089.655022
231,458,509.2329749,1233.827957
1772,458,528.5255814,1087.893023
2101,458,542.495935,1106.979675
1895,458,583.7670251,1267.329749
2134,458,583.9734043,612.6170213
2166,458,600.1433824,267.0827206
1934,458,598.6056338,1043.577465
172,458,629.7299035,177.8360129
1882,458,629.0995851,602.593361
1762,458,635.3986486,331.7635135
1445,458,651.3890675,499.1028939
2167,458,671.6426117,637.1305842
1842,458,678.0954198,247.389313
2102,458,700.7431193,667.7908257
2168,458,708.3970037,888.5955056
1201,458,740.8814103,1268.958333
2161,458,749.8262712,1044.173729
2030,458,760.3012552,1335.941423
2169,458,798.6205788,1214.234727
1835,458,815.0223048,535.7434944
2125,458,818.9773463,954.1941748
2137,458,820.5702811,1312.670683
2146,458,828.6737589,876.7411348
1661,458,832.3359073,6.640926641
2147,458,872.6101083,530.6714801
2170,458,929.0289256,156.338843
2171,458,967.4340278,226.9479167
2172,458,988.432526,998.3529412
2173,458,1005.938628,695.2815884
2149,458,1014.612546,949.1586716
2174,458,1022.724696,804.2874494
2175,458,1033.744337,1017.728155
2163,459,7.866108787,780.8096234
2106,459,20.16483516,862.4322344
2176,459,34.74647887,702.2640845
2120,459,37.64031621,928.3833992
1553,459,58.76045627,78.29657795
2177,459,70.46418338,510.0315186
1469,459,81.25726141,320.966805
2089,459,120.5884058,561.0347826
1840,459,122.041841,471.2761506
1667,459,138.0888889,390.7866667
1756,459,166.226158,287.359673
2066,459,165.5752896,1238.888031
1930,459,180.9272152,725.8734177
2003,459,183.9219331,1026.100372
1707,459,196.693662,180.9190141
2178,459,208.5574913,1070.923345
2005,459,224.6130435,34.03478261
1979,459,230.7887324,977.2394366
891,459,246.4662162,539.625
2179,459,261.2587413,825.4020979
754,459,271.4391144,623.6568266
1871,459,275.7677903,999.5992509
1579,459,338.0569395,834.7935943
2024,459,350.6948529,705.2022059
2050,459,349.6857143,951.4979592
2158,459,380.5131965,1192.439883
1782,459,382.7898305,1340.810169
2074,459,392.1879433,662.3439716
2180,459,422.1170431,392.3080082
2181,459,460.5265306,514.2408163
231,459,509.1978799,1233.459364
1962,459,516.5442478,323.7168142
1879,459,524.8360656,229.6065574
1895,459,583.8939929,1261.925795
1230,459,591.1528302,906.1830189
2166,459,600.3816254,265.7491166
1934,459,599.69,1030.2275
2077,459,609.7440945,745.3149606
1881,459,622.2135231,1188.718861
172,459,629.7267081,178.0372671
1762,459,633.5214724,311.4539877
2182,459,650.6608863,554.2080925
1445,459,651.3870968,497.7225806
1842,459,678.9713262,244.0394265
2115,459,688.0166667,25.10416667
2122,459,714.1146953,1192.405018
1825,459,725.3345324,263.2913669
2145,459,747.909434,638.490566
2136,459,762.124812,16.66315789
2080,459,757.4059041,977.5424354
1799,459,756.4918919,427.9621622
2183,459,778.38,96.44
2082,459,802.8888889,690.7272727
1835,459,815.2996109,533.0894942
2125,459,819.1225806,954.8354839
2146,459,828.0915751,875.7142857
1661,459,831.9051724,5.577586207
1957,459,869.0033223,108.8538206
2147,459,872.5494505,529.2417582
2085,459,943.5702811,1298.120482
2086,459,951.5761124,357.8735363
2090,459,954.0367647,574.5183824
2148,459,1002.547893,540.5900383
2175,459,1035.407018,1014.617544
1504,459,1040.478599,477.3891051
2163,460,7.335680751,777.6737089
2184,460,28.03409091,345.0018939
2106,460,21.1,859.1111111
2120,460,38.02058824,911.6058824
1553,460,58.46494465,75.36162362
2177,460,69.94025157,499.2610063
2092,460,73.88306452,963.1935484
1469,460,82.41247485,318.362173
1997,460,100.8064516,859.688172
1805,460,115.9260563,1091.933099
2089,460,120.739011,559.6950549
2093,460,129.4333333,882.9740741
1667,460,137.7066116,387.0909091
2049,460,156.6112311,1149.00216
2109,460,153.1408451,856.2711268
2154,460,159.2828685,1109.717131
1756,460,166.4171271,287.4088398
2066,460,165.2307692,1239.212454
2001,460,173.5812274,911.8375451
2002,460,183.7,103.290625
2003,460,182.330855,1022.594796
1930,460,181.0524691,725.904321
1707,460,194.4479167,168.5173611
2185,460,205.9637097,1308.306452
1707,460,201.893617,182.1276596
1984,460,214.806338,906.25
2005,460,222.65,34.59230769
2095,460,232.1279461,873.3838384
2006,460,243.0343511,1319.026718
891,460,247.5255973,537.3993174
2179,460,258.9236111,823.2881944
2007,460,263.8771331,1090.180887
754,460,269.4232365,614.1493776
1931,460,273.2747604,1293.41853
2033,460,339.6887417,267.4701987
1088,460,338.1078067,1219.483271
2058,460,343.8059072,344.3291139
2050,460,348.5656934,947.7007299
2110,460,347.462963,578.7592593
2024,460,351.3882784,704.7545788
2186,460,365.9515419,489.061674
461,460,381.1650794,1040.107937
1782,460,382.7103448,1340.77931
2158,460,383.8590604,1184.389262
1481,460,388.8224638,893.0652174
2074,460,391.4385965,661.5719298
1736,460,392.9156627,162.7228916
2098,460,400.8197425,69.81545064
2060,460,410.592145,19.18731118
2165,460,408.0677966,544.0915254
2037,460,425.9894737,234.8105263
2026,460,425.5191083,784.1401274
1820,460,425.1141869,927.0276817
2037,460,430.2539063,261.90625
2036,460,430.9117647,5.111764706
2181,460,462.8829787,489.3865248
2181,460,462,510.2698413
1507,460,481.4027149,1085.199095
2187,460,500.3294118,1347.670588
231,460,509.3710247,1233.597173
1772,460,530.487013,1080.88961
2101,460,545.4918919,1100.897297
2134,460,583.65,609.4272727
1230,460,591.8326923,905.6634615
2166,460,602.2503937,263.2661417
1934,460,599.7631579,1022.9375
2077,460,610.675,739.7208333
1882,460,628.8381743,598.1618257
1762,460,632.7877814,310.8135048
1445,460,651.4491018,496.9101796
2167,460,671.2269504,635.5921986
2168,460,708.1962963,885.9925926
2188,460,742,446.9642857
2189,460,771.9033457,1276.973978
2190,460,801.2010309,817.7268041
1835,460,815.255144,529.3744856
2125,460,819.266881,954.7620579
1661,460,827.443299,3.350515464
2191,460,851.2779851,1142.516791
2192,460,859.1564246,780.8435754
2048,460,1013.36014,209.0979021
2175,460,1036.887681,1011.054348
2163,461,7.039039039,775.4684685
2193,461,28.49622642,341.9150943
2106,461,22.90812721,857.5618375
2120,461,38.72527473,906.4322344
1553,461,58.10646388,70.53992395
2177,461,67.99661017,481.3186441
2092,461,73.94488189,958.6496063
1469,461,83.15694165,316.7022133
2108,461,76.32478632,379.0598291
1997,461,100.7039711,857.4981949
1805,461,116.3038869,1092.222615
2089,461,120.7048711,558.982808
2093,461,130.6007752,881.003876
1667,461,137.4031008,385.7751938
2049,461,156.5958333,1147.352083
2109,461,153.3405018,856.2222222
2154,461,161.6460481,1097.010309
1756,461,166.4171429,287.4028571
2066,461,165.2895753,1238.957529
2001,461,173.6933798,904.5853659
2003,461,182.3928571,1019.182143
2002,461,183.8722741,103.1464174
1930,461,181.0118694,725.6498516
2057,461,190.5175439,1167.418129
2185,461,205.558952,1304.930131
1984,461,214.9893993,906.335689
2005,461,224.1012146,34.17813765
2095,461,232.44,870.9854545
2006,461,242.3836735,1317.983673
891,461,248.4229391,534.078853
2179,461,259.4557377,818.9180328
2007,461,263.95,1090.263333
754,461,267.9108527,610.0232558
1931,461,272.2466216,1291.054054
2033,461,339.0493421,264.2138158
2194,461,348.2228361,468.8710866
2058,461,343.4125,343.9791667
2050,461,348.2278912,945.1836735
2110,461,346.9844358,578.8015564
2024,461,351.2573529,704.6029412
2195,461,370.9632353,486.0698529
461,461,381.2442997,1040
2156,461,380.3208955,559.869403
1782,461,382.6812081,1340.738255
1481,461,388.5824176,893.6630037
2074,461,391.5248227,660.0815603
1736,461,393.189781,160.4525547
2164,461,403.2217822,339.3425743
2060,461,411.2638037,17.92331288
2196,461,410.5813008,403.9430894
2037,461,423.9612069,222.9461207
2026,461,425.1146953,779.781362
1820,461,425.112628,927.0273038
2036,461,430.8139535,3.674418605
1960,461,442.1827586,830.9689655
2197,461,443.9428571,232.0714286
2181,461,466.7118644,470.9830508
2198,461,482.3880597,1340.19403
2199,461,505.4268293,74.03658537
1772,461,528.9710145,1076.516908
2101,461,546.9632353,1090.683824
2134,461,583.8391304,608.126087
1230,461,591.8633663,904.0871287
2166,461,601.5131846,258.2170385
1934,461,599.7788462,1022.233974
172,461,629.5785953,177.8060201
1762,461,632.4426752,310.1146497
2200,461,641.9227941,550.4411765
2201,461,661.3278689,547.3770492
2202,461,718.407767,641.2669903
1201,461,741.0378549,1268.921136
2203,461,746.8015564,555.9338521
1835,461,815.5289855,525.5652174
1661,461,825.4222222,1.222222222
2191,461,851.4555766,1139.767486
2085,461,943.4488189,1297.677165
2204,461,954.0076628,46.73180077
2205,461,972.4633205,767.6602317
2174,461,1024.16875,803.11875
2174,461,1023.357143,776.9831933
2206,462,10.0462963,741.8912037
2106,462,23.73745174,855
2207,462,55.37962963,190.5833333
1553,462,57.94071146,69.2055336
2092,462,73.86055777,956.3545817
1469,462,82.98210736,315.6461233
2108,462,76.69547325,372.4485597
2021,462,82.62671233,1273.291096
1996,462,92.63481953,783.089172
1997,462,100.8810409,855.3828996
2208,462,102.0317919,984.3381503
1805,462,116.2720848,1092.063604
2093,462,130.891791,879.1791045
1667,462,136.8060837,385.0532319
2109,462,153.2014652,856.2893773
2154,462,162.1222222,1094.311111
1756,462,166.3505747,287.6637931
2094,462,172.218107,805.1604938
2001,462,174.1967742,890.9225806
2002,462,184.015873,103.0698413
1930,462,180.6038339,725.399361
2003,462,183.3074324,1017.878378
2057,462,190.6997167,1166.798867
2185,462,207.3956044,1298.82967
1984,462,214.8718861,906.0391459
2005,462,223.6837945,33.99209486
2095,462,232.25,869.2191781
2006,462,241.814346,1316.987342
2209,462,245.7723577,1346.04878
891,462,248.5107914,530.8705036
2179,462,257.0619835,812.4338843
2007,462,263.8439716,1089.840426
754,462,266.5536332,606.6851211
1931,462,270.9607843,1273.660131
2194,462,348.6420455,466.1799242
1088,462,337.8920863,1219.640288
2058,462,342.9490196,344.1568627
2210,462,344.3018018,216.545045
2110,462,346.9836066,578.647541
2059,462,357.6617647,535.5698529
2195,462,370.9037037,485.9555556
2035,462,377.562963,324.3481481
461,462,381.5487013,1039.938312
1481,462,388.4448529,893.5514706
2074,462,392.5424354,658.4538745
1736,462,394.5111111,158.2962963
2164,462,403.7816327,338.1489796
2060,462,413.0601093,14.27868852
2196,462,410.8832685,403.8638132
2037,462,425.5518519,214.2185185
2026,462,425.3217993,775.8027682
1820,462,424.7226027,926.4828767
2038,462,433.3773585,91.45283019
1960,462,442.1103448,829.6965517
2197,462,444.0779817,236.5366972
2181,462,465.2465116,462.8465116
2198,462,479.9444444,1331.5625
1507,462,480.2122642,1082.34434
2099,462,482.6885246,842.5819672
1772,462,531.6420233,1073.513619
2211,462,568.4404332,1087.66787
2134,462,583.1315789,602.1157895
1230,462,592.3075356,904.4847251
2166,462,601.8618677,256.9708171
2077,462,610.9543726,732.8897338
172,462,629.6019737,177.7006579
2167,462,670.8732394,633.3873239
2212,462,707.6825688,639.012844
2213,462,731.2610063,534.3522013
2203,462,746.8215768,555.2406639
2189,462,771.1315789,1275.840226
2069,462,787.5542169,1020.618474
1835,462,817.6353791,520.9891697
2191,462,851.8563107,1138.275728
1957,462,869.0458716,109.1498471
2119,462,933.2925532,856.143617
2214,462,979.3343949,817.1592357
2174,462,1024.607287,775.1902834
2206,463,11.13646532,739.6845638
2193,463,29.87254902,331.7333333
2106,463,24.23228346,850.8897638
2120,463,37.88148148,904.5481481
1553,463,58.13765182,66.24696356
2177,463,67.60606061,460.5492424
2092,463,73.91119691,955.1003861
1469,463,83.35203095,314.2475822
1997,463,100.3977273,853.1212121
1805,463,116.483871,1092.265233
1840,463,118.2592593,451.8240741
2093,463,131.045283,875.7886792
2109,463,152.7888446,855.8685259
2154,463,162.0311419,1092.640138
1756,463,166.238764,287.502809
2094,463,172.105042,805.2184874
2001,463,174.6975945,882.4776632
2002,463,184.0492308,102.9353846
1930,463,180.8818182,725.4484848
2003,463,183.5646259,1016.680272
1707,463,192.4470199,166.7847682
2185,463,206.3480176,1290.687225
1984,463,215.028169,906.415493
2005,463,223.781893,34.09053498
2095,463,232.2832765,865.7406143
