Frame Attached,Frame Detached,Average Eccentricity,Average Size,Average Horizontal Location,Average Vertical Location,rolling?,Starting Vertical Position,Starting Horizontal Position,Final Vertical Position,Final Horizontal Position
510,510,0.925886483,121,931.9256198,1044.661157,no,931.9256198,1044.661157,931.9256198,1044.661157
511,511,0.673363655,339,599.8436578,984.5840708,no,599.8436578,984.5840708,599.8436578,984.5840708
511,511,0.83885509,120,607.7166667,866,no,607.7166667,866,607.7166667,866
511,511,0.779555308,96,700.2291667,711.3125,no,700.2291667,711.3125,700.2291667,711.3125
511,511,0.940698243,117,930.974359,1273.136752,no,930.974359,1273.136752,930.974359,1273.136752
511,511,0.830763567,91,940.7472527,952.1758242,no,940.7472527,952.1758242,940.7472527,952.1758242
511,511,0.776257174,110,947.2090909,657.5272727,no,947.2090909,657.5272727,947.2090909,657.5272727
512,534,0.830108876,179.7894737,218.7523185,384.1659613,yes,216.8768473,388.6059113,222.3389262,357.0604027
512,514,0.816974041,98.5,367.6793007,1177.992677,yes,366.84375,1185.104167,368.5148515,1170.881188
512,512,0.856040651,113,604.0442478,1169.743363,no,604.0442478,1169.743363,604.0442478,1169.743363
512,512,0.703261933,178,925.4157303,1232.505618,no,925.4157303,1232.505618,925.4157303,1232.505618
513,531,0.7825481,99.54545455,362.5192723,759.0870778,yes,361.1693989,765.7486339,366.245283,743.1509434
513,517,0.381925027,165.25,409.0184377,329.9229707,no,408.6626506,330.1987952,408.9877301,329.4846626
513,520,0.875195826,159.125,473.6228842,754.329683,yes,474.9502488,758.9303483,472.4444444,743.4444444
513,514,0.828977978,94,491.1810505,861.3819236,no,490.0875912,860.1167883,492.2745098,862.6470588
513,513,0.695295414,147,614.7959184,739.3129252,no,614.7959184,739.3129252,614.7959184,739.3129252
513,513,0.935979817,96,917.7604167,1283.270833,no,917.7604167,1283.270833,917.7604167,1283.270833
513,513,0.605702029,187,953.486631,963.540107,no,953.486631,963.540107,953.486631,963.540107
513,513,0.934806087,96,956.6666667,1049.322917,no,956.6666667,1049.322917,956.6666667,1049.322917
514,517,0.755450461,127.5,202.0480177,657.2311315,no,201.870229,656.9541985,202.2258065,657.5080645
514,514,0.916847271,781,209.637644,569.0947503,no,209.637644,569.0947503,209.637644,569.0947503
514,515,0.593669159,144.5,208.9238026,472.4873004,no,209.9230769,471.6538462,207.9245283,473.3207547
514,514,0.499998213,192,479.4114583,670.421875,no,479.4114583,670.421875,479.4114583,670.421875
514,514,0.889491994,118,621.9152542,787.9067797,no,621.9152542,787.9067797,621.9152542,787.9067797
514,514,0.734973593,99,710.4545455,711.8989899,no,710.4545455,711.8989899,710.4545455,711.8989899
514,514,0.894668456,242,824.5785124,1209.706612,no,824.5785124,1209.706612,824.5785124,1209.706612
515,517,0.848949129,187,215.2459732,644.0347753,no,215.1202186,643.5355191,215.3717277,644.5340314
515,517,0.624750628,124.5,215.0584034,622.7460246,yes,215.0168067,622.8151261,215.1,622.6769231
515,516,0.881626396,414.5,609.8892139,1232.959818,no,608.8858447,1233.413242,610.8925831,1232.506394
515,515,0.835265309,282,611.9893617,754.5886525,no,611.9893617,754.5886525,611.9893617,754.5886525
516,516,0.804500853,118,711.1101695,573.8898305,no,711.1101695,573.8898305,711.1101695,573.8898305
516,516,0.909703087,96,716.2083333,789.2083333,no,716.2083333,789.2083333,716.2083333,789.2083333
516,516,0.940630164,168,796.1547619,1208.964286,no,796.1547619,1208.964286,796.1547619,1208.964286
517,517,0.735586124,119,203.907563,614.3781513,no,203.907563,614.3781513,203.907563,614.3781513
517,517,0.825075825,96,359.4270833,1136.583333,no,359.4270833,1136.583333,359.4270833,1136.583333
517,517,0.7995108,109,386.1100917,603.6697248,no,386.1100917,603.6697248,386.1100917,603.6697248
517,517,0.605235491,93,416.4516129,302.4516129,no,416.4516129,302.4516129,416.4516129,302.4516129
517,517,0.800290056,249,594.1204819,754.5502008,no,594.1204819,754.5502008,594.1204819,754.5502008
517,517,0.915141418,94,600.1914894,1042.148936,no,600.1914894,1042.148936,600.1914894,1042.148936
517,524,0.837636483,101,895.2967439,1234.630533,yes,894.8602151,1260.483871,895.1267606,1214.15493
517,517,0.913708379,113,455.4285714,811.4285714,no,455.4285714,811.4285714,455.4285714,811.4285714
517,517,0.913708379,113,455.4285714,811.4285714,no,455.4285714,811.4285714,455.4285714,811.4285714
518,532,0.845389487,206.1818182,659.731828,1078.632768,no,659.0375587,1079.164319,660.3316327,1078.433673
518,522,0.634781618,142.5,675.0415208,391.9824965,no,674.875,392.3203125,675.3712575,391.3353293
518,523,0.858965475,102.6666667,914.2795993,1005.151997,yes,911.3283582,1027.08209,915.9142857,987.1142857
519,527,0.620007747,121,332.0074155,1078.447343,no,331.4100719,1078.640288,331.6328125,1078.4375
519,519,0.904154988,117,378.4273504,597.3162393,no,378.4273504,597.3162393,378.4273504,597.3162393
519,519,0.91892026,100,454.73,812.94,no,454.73,812.94,454.73,812.94
519,521,0.677394808,130.6666667,475.5118293,671.6785787,no,475.7169811,671.6666667,475.7664234,671.3065693
519,519,0.858712437,105,603.1619048,1311.571429,no,603.1619048,1311.571429,603.1619048,1311.571429
519,519,0.814526515,109,686.7614679,1188.513761,no,686.7614679,1188.513761,686.7614679,1188.513761
519,527,0.807869456,190.25,988.5483236,1058.763806,no,988.6931217,1058.941799,988.3928571,1058.760204
520,523,0.80482446,262,617.9835295,1231.382777,no,617.6516393,1230.954918,618.2129278,1231.372624
520,525,0.766238048,113.25,690.1680059,1200.140332,yes,689.0305344,1208.610687,688.4821429,1177.696429
520,520,0.941830617,91,691.989011,1192,no,691.989011,1192,691.989011,1192
520,520,0.780275197,148,694.6148649,633.222973,no,694.6148649,633.222973,694.6148649,633.222973
520,520,0.562366839,159,774.4716981,1139.025157,no,774.4716981,1139.025157,774.4716981,1139.025157
520,525,0.88716702,174.3333333,896.4623396,1276.943739,yes,899.0375,1289.45625,893.9837662,1264.74026
520,520,0.85767407,111,910.9459459,872.5045045,no,910.9459459,872.5045045,910.9459459,872.5045045
520,520,0.824407759,92,1031.293478,908.423913,no,1031.293478,908.423913,1031.293478,908.423913
521,521,0.818921752,93,157.8494624,159.0537634,no,157.8494624,159.0537634,157.8494624,159.0537634
521,525,0.613925943,75.66666667,490.303838,854.5217254,yes,488.2121212,857.3030303,492.4230769,852.7884615
521,521,0.815994099,95,595.7684211,1149.2,no,595.7684211,1149.2,595.7684211,1149.2
521,527,0.821727819,227.4,600.9088928,969.6187197,yes,603.3521127,984.1619718,599,960.8425926
521,521,0.863316878,133,905.5639098,547.4360902,no,905.5639098,547.4360902,905.5639098,547.4360902
521,521,0.890664977,305,914.6819672,1275.563934,no,914.6819672,1275.563934,914.6819672,1275.563934
521,521,0,383.5,371.5,596.8571429,no,371.5,596.8571429,371.5,596.8571429
522,522,0.731802351,153,139.7973856,1336.078431,no,139.7973856,1336.078431,139.7973856,1336.078431
522,522,0.920665185,667,211.2233883,630.0974513,no,211.2233883,630.0974513,211.2233883,630.0974513
522,522,0.941608436,738,211.5609756,566.6856369,no,211.5609756,566.6856369,211.5609756,566.6856369
522,526,0.906099607,196.3333333,597.5489046,1151.729755,yes,596.3962264,1157.169811,599.8351648,1149.467033
522,522,0.727445022,108,921.2777778,1271.074074,no,921.2777778,1271.074074,921.2777778,1271.074074
522,525,0.893720487,190.5,1008.417774,435.7981146,no,1008.536082,436.0721649,1008.299465,435.5240642
522,522,0.802723229,203,450.6666667,752.0833333,no,450.6666667,752.0833333,450.6666667,752.0833333
522,522,0.802723229,203,450.6666667,752.0833333,no,450.6666667,752.0833333,450.6666667,752.0833333
523,523,0.827752071,274,216.1824818,637.2846715,no,216.1824818,637.2846715,216.1824818,637.2846715
523,523,0.541186834,122,216.8032787,612.9836066,no,216.8032787,612.9836066,216.8032787,612.9836066
523,523,0.551996473,139,223.8129496,452.8201439,no,223.8129496,452.8201439,223.8129496,452.8201439
523,523,0.580708243,132,234.4090909,469.6439394,no,234.4090909,469.6439394,234.4090909,469.6439394
523,523,0.430215232,155,408.2387097,323.9741935,no,408.2387097,323.9741935,408.2387097,323.9741935
524,524,0.733823865,137,358.1313869,1128.29927,no,358.1313869,1128.29927,358.1313869,1128.29927
524,527,0.527087459,303,381.8555847,555.5217915,yes,380.9726563,572.9804688,380.1538462,541
524,524,0.933821284,104,606.4326923,717.4615385,no,606.4326923,717.4615385,606.4326923,717.4615385
524,532,0.791677443,205.4285714,846.1728091,418.7630938,no,845.9740933,419.5233161,847.4215247,417.4484305
524,527,0.837545399,153.6666667,896.8165959,1188.589871,yes,897.5035461,1189.77305,894.6234568,1187.135802
524,527,0.792545786,134.1666667,462.9074074,747.0767196,yes,461,758.5,464.5,739.2857143
525,528,0.811788182,121.5,132.4297962,1341.882007,yes,133.6698113,1344.537736,131.189781,1339.226277
525,525,0.746052126,94,198.2553191,1343.617021,no,198.2553191,1343.617021,198.2553191,1343.617021
525,525,0.798161675,157,692.2292994,1242.904459,no,692.2292994,1242.904459,692.2292994,1242.904459
525,528,0.926519629,150.6666667,897.660434,1026.843553,no,899.7280702,1023.078947,895.0532319,1030.851711
526,526,0.84645318,118,7.144067797,56.55084746,no,7.144067797,56.55084746,7.144067797,56.55084746
526,526,0.926916565,561,185.4491979,1159.060606,no,185.4491979,1159.060606,185.4491979,1159.060606
526,529,0.658457947,176,367.7141911,604.9484468,no,369.6423358,603.0875912,365.7860465,606.8093023
526,526,0.484376097,91,904.5714286,655.6923077,no,904.5714286,655.6923077,904.5714286,655.6923077
526,526,0.578919746,174,906.637931,711.8793103,no,906.637931,711.8793103,906.637931,711.8793103
526,526,0.890085094,182,1007.923077,435.8571429,no,1007.923077,435.8571429,1007.923077,435.8571429
526,526,0.84645318,116.5,459.1428571,757.8571429,no,459.1428571,757.8571429,459.1428571,757.8571429
527,527,0.930803129,167,270.8203593,1161.676647,no,270.8203593,1161.676647,270.8203593,1161.676647
527,538,0.417333468,185.625,406.1879319,311.1686211,yes,406.6404494,317.258427,404.3875,305.09375
527,529,0.893231166,128.5,481.7541182,754.6911034,no,482.9457364,755.0775194,480.5625,754.3046875
527,527,0.88104828,94,683.9255319,758.6595745,no,683.9255319,758.6595745,683.9255319,758.6595745
527,528,0.92590725,118,892.6572941,1277.781481,no,891.502994,1276.838323,893.8115942,1278.724638
527,527,0.884449087,152,890.1842105,623.5657895,no,890.1842105,623.5657895,890.1842105,623.5657895
527,530,0.726495957,199.3333333,898.1320499,247.1634222,yes,897.962963,247.5502646,898.3543689,246.3932039
527,527,0.643534512,249,899.497992,706.3413655,no,899.497992,706.3413655,899.497992,706.3413655
527,528,0.724398977,163.5,901.3586828,934.5024876,no,903.3492063,933.3333333,899.3681592,935.6716418
528,529,0.887118027,148.5,212.1243651,368.5725104,yes,212.0608108,370.6081081,212.1879195,366.5369128
528,528,0.892350647,225,447.4622222,811.2266667,no,447.4622222,811.2266667,447.4622222,811.2266667
528,528,0.618772532,252,592.9484127,962.3214286,no,592.9484127,962.3214286,592.9484127,962.3214286
528,528,0.925832603,243,680.563786,1279.300412,no,680.563786,1279.300412,680.563786,1279.300412
528,528,0.734451655,138,912.6666667,1250.644928,no,912.6666667,1250.644928,912.6666667,1250.644928
529,529,0.944608124,166,446.0421687,746.4277108,no,446.0421687,746.4277108,446.0421687,746.4277108
529,529,0.612821186,201,588.920398,687.5721393,no,588.920398,687.5721393,588.920398,687.5721393
529,529,0.772197198,251,895.7968127,666.749004,no,895.7968127,666.749004,895.7968127,666.749004
529,529,0.61930215,469,901.0127932,1252.936034,no,901.0127932,1252.936034,901.0127932,1252.936034
529,529,0.889185217,134,894.4104478,1211.216418,no,894.4104478,1211.216418,894.4104478,1211.216418
529,529,0,935,210,542.75,no,210,542.75,210,542.75
530,530,0.664125918,137,418.8321168,238.9124088,no,418.8321168,238.9124088,418.8321168,238.9124088
530,547,0.773086503,187,626.3743797,280.5920182,no,626.5076142,280.8629442,626.1468927,280.6610169
530,530,0.831984637,91,915.9120879,1336.791209,no,915.9120879,1336.791209,915.9120879,1336.791209
530,535,0.822631536,199.5,988.9591862,1057.560337,no,989.2692308,1058.236264,988.4215686,1057.210784
530,530,0.899281982,191,1007.801047,435.4816754,no,1007.801047,435.4816754,1007.801047,435.4816754
531,531,0.9189603,300,184.64,1078.493333,no,184.64,1078.493333,184.64,1078.493333
531,531,0.928500455,214,208.9158879,575.8457944,no,208.9158879,575.8457944,208.9158879,575.8457944
531,531,0.714383456,142,210.2183099,728.8450704,no,210.2183099,728.8450704,210.2183099,728.8450704
531,531,0.548853246,119,217.1428571,595.8319328,no,217.1428571,595.8319328,217.1428571,595.8319328
531,534,0.753526817,199.6666667,223.9887701,417.5523807,yes,221.6094675,424.5680473,225.3505535,409.4538745
531,538,0.565147412,127.8333333,234.0956655,469.1706967,no,234.1796875,469.2421875,234.3777778,469.1037037
531,532,0.665292358,148,488.0222472,660.8130642,yes,488.7769784,662.6834532,487.2675159,658.9426752
531,531,0.757395361,174,603.4827586,723.2241379,no,603.4827586,723.2241379,603.4827586,723.2241379
531,532,0.836732235,154.5,618.41267,946.3259843,yes,619.1889764,954.2519685,617.6363636,938.4
531,537,0.486358027,226.1666667,617.9280603,1228.662221,yes,618.0990566,1228.334906,618.2548077,1228.278846
531,531,0.826045235,146,718.1986301,753.6438356,no,718.1986301,753.6438356,718.1986301,753.6438356
531,531,0.663123103,104,715.5,653.4230769,no,715.5,653.4230769,715.5,653.4230769
531,531,0.732031849,105,948.552381,912.7904762,no,948.552381,912.7904762,948.552381,912.7904762
532,532,0.912952021,96,119.34375,457.5416667,no,119.34375,457.5416667,119.34375,457.5416667
532,577,0.645585274,117.6363636,332.4735199,1077.90477,yes,332.7479675,1077.861789,332.5252525,1078.030303
532,532,0.889200647,158,427.9493671,219.3670886,no,427.9493671,219.3670886,427.9493671,219.3670886
532,532,0.803077517,149,503.4765101,235.7248322,no,503.4765101,235.7248322,503.4765101,235.7248322
532,532,0.922764371,131,696.4885496,1345.519084,no,696.4885496,1345.519084,696.4885496,1345.519084
532,532,0.876705689,90,732.1333333,634.6111111,no,732.1333333,634.6111111,732.1333333,634.6111111
532,532,0.966728242,136,828.4779412,1087.566176,no,828.4779412,1087.566176,828.4779412,1087.566176
533,533,0.901415277,439,202.1708428,965.6788155,no,202.1708428,965.6788155,202.1708428,965.6788155
533,533,0.577591709,136,230.8676471,416.5661765,no,230.8676471,416.5661765,230.8676471,416.5661765
533,533,0.766591488,91,419.0659341,294.5164835,no,419.0659341,294.5164835,419.0659341,294.5164835
533,538,0.911631632,97.66666667,489.520636,818.8099051,yes,491.4471545,819.804878,490.0895522,818.8656716
533,536,0.573415591,201,588.8706067,686.1670176,no,589.3366834,686.4522613,588.9540816,685.7091837
534,535,0.655469887,104,230.9531469,1341.96014,no,231.7832168,1339.951049,230.1230769,1343.969231
534,534,0.724661777,176,414.6022727,200.5909091,no,414.6022727,200.5909091,414.6022727,200.5909091
534,535,0.906138647,103.5,587.6614907,911.8944099,yes,589.9751553,922.1801242,585.3478261,901.6086957
534,534,0.773151806,196,678.8469388,1210.693878,no,678.8469388,1210.693878,678.8469388,1210.693878
534,535,0.928052672,99.5,776.3845648,1200.216245,yes,776.2210526,1201.442105,776.5480769,1198.990385
534,534,0.802543778,189,780.5820106,1066.074074,no,780.5820106,1066.074074,780.5820106,1066.074074
535,540,0.453415299,136.6666667,18.66250581,1335.703419,no,18.36956522,1335.985507,18.91333333,1336.013333
535,535,0.874138595,132,126.4772727,1324.757576,no,126.4772727,1324.757576,126.4772727,1324.757576
535,535,0.648033159,473,178.1247357,956.1754757,no,178.1247357,956.1754757,178.1247357,956.1754757
535,535,0.86374897,206,197.4271845,691.9902913,no,197.4271845,691.9902913,197.4271845,691.9902913
535,546,0.604890618,136.1,413.1686602,190.9009722,yes,408.4014599,198.7372263,414.9137931,183.0517241
535,537,0.680448171,201.5,451.4700952,808.9130175,yes,452.2921348,811.2921348,453.9931507,811.8219178
535,538,0.832005602,95.75,481.086074,744.4092609,no,479.1444444,744.2111111,481.712963,744.5462963
535,535,0.704435774,178,568,721.8539326,no,568,721.8539326,568,721.8539326
535,535,0.793432221,109,668.8256881,658.8348624,no,668.8256881,658.8348624,668.8256881,658.8348624
535,535,0.849380033,127,677.5905512,637.9133858,no,677.5905512,637.9133858,677.5905512,637.9133858
535,537,0.811998334,94.5,684.3811728,1198.856481,yes,684.2685185,1209.231481,684.4938272,1188.481481
536,536,0.476066757,132,183.0454545,1003.69697,no,183.0454545,1003.69697,183.0454545,1003.69697
536,538,0.553721899,111.5,183.928034,1045.049272,yes,183.225,1046.05,184.631068,1044.048544
536,537,0.596868148,134,208.8601051,396.049184,no,207.6408451,396.2253521,210.0793651,395.8730159
536,538,0.910351066,168.6666667,213.0782801,614.7968488,yes,211.4493392,616.8546256,215.673913,610.9565217
536,538,0.838143857,181,215.4621889,349.948013,no,216.2295082,347.7978142,215.4924623,352.3567839
536,537,0.899735969,128,494.2911392,760.3437742,no,494,760.6938776,494.5822785,759.9936709
536,536,0.721898936,112,586.8482143,1170.035714,no,586.8482143,1170.035714,586.8482143,1170.035714
536,542,0.776668252,257,599.4619889,917.6178014,yes,599.4685315,926.7622378,601.4883721,912.8305648
536,536,0.742151447,175,676.9314286,1326.411429,no,676.9314286,1326.411429,676.9314286,1326.411429
536,536,0.973120971,92,683.0434783,617.9673913,no,683.0434783,617.9673913,683.0434783,617.9673913
536,536,0.806245761,137,684.350365,638.9635036,no,684.350365,638.9635036,684.350365,638.9635036
537,537,0.831248438,126,135.1349206,1329.142857,no,135.1349206,1329.142857,135.1349206,1329.142857
537,538,0.922395563,188.5,603.8314294,774.7347684,yes,601.8705882,777.4647059,605.7922705,772.0048309
537,537,0.841189368,109,690.8165138,638.0366972,no,690.8165138,638.0366972,690.8165138,638.0366972
537,537,0.691711302,114,775.0263158,1270.219298,no,775.0263158,1270.219298,775.0263158,1270.219298
537,537,0.798339809,125,907.488,969.296,no,907.488,969.296,907.488,969.296
538,538,0.665129399,167,188.0479042,996.0179641,no,188.0479042,996.0179641,188.0479042,996.0179641
538,538,0.309512734,94,210.5106383,625.3297872,no,210.5106383,625.3297872,210.5106383,625.3297872
538,538,0.92777568,94,363.4148936,508.6702128,no,363.4148936,508.6702128,363.4148936,508.6702128
