Cell Number,Frame,Vertical Position,Horizontal Position
3355,417,827.2857143,985.3571429
3710,417,825.4545455,319.9090909
3711,417,852.8333333,620.8333333
3771,417,866.2857143,259
3772,417,865.9230769,1332.384615
3591,417,874.5714286,2.714285714
3681,417,884.5,1141.9
3682,417,889.6153846,1085.615385
3745,417,890.0769231,143.5384615
3773,417,889.9090909,307.7272727
3748,417,928,75.45454545
3603,417,954.2,158.5
3774,417,964.5,1209
3596,417,993.2307692,956.5384615
3687,417,1026.857143,1038.142857
3597,417,1036.428571,1256.571429
1960,418,56.07692308,1293.846154
1684,418,65,678.4615385
3761,418,73.625,1057.125
3532,418,89,288.3333333
775,418,95,151.625
2959,418,192.3529412,112.9411765
3762,418,219.9230769,746.4615385
3537,418,245.3571429,1153.285714
3742,418,258.0909091,460.0909091
3696,418,319.9166667,232.6666667
3663,418,354.2,878.3
1992,418,356.5384615,1252.153846
3636,418,388.25,430.0833333
3490,418,485.8,517.4
3585,418,504.2142857,581.4285714
3587,418,526.6666667,30.33333333
3725,418,543.75,929.25
3726,418,548.2857143,367.3571429
3702,418,556,1292.25
414,418,566,756.375
3412,418,579.0769231,684
3655,418,612,441.7
3767,418,623.7,292.2
2456,418,630.4615385,79.92307692
3416,418,628.3571429,857.7142857
3731,418,650.6,13
3768,418,655.4285714,1121.714286
3694,418,691,644.2857143
3419,418,704.3571429,1065.642857
3775,418,724.4545455,363.9090909
3675,418,749.4,697.4
3676,418,762.25,432.4166667
3769,418,775.1428571,564.0714286
3770,418,771.8571429,1000.571429
3668,418,790.5,753.8333333
3759,418,795.4615385,359.0769231
3660,418,797,180.0833333
3423,418,815.375,7.875
3433,418,821.7272727,115.2727273
3535,418,822.8,1213.7
3355,418,827.1538462,982.3846154
3710,418,825.9090909,311.1818182
3680,418,872.3846154,882.6923077
3776,418,871.6666667,738.1111111
3740,418,879,725.2222222
3760,418,884.2,472.4666667
3681,418,884.7692308,1140.769231
3773,418,889,305.1666667
3748,418,925.5454545,72.27272727
3777,418,941.5555556,847.3333333
3778,418,959.3076923,553.6153846
3779,418,970.75,764.1666667
3709,418,976.25,507.6666667
3687,418,1027.545455,1034
3597,418,1035.727273,1255.727273
3741,418,1044.25,758.125
3780,418,681.0769231,765.9230769
1960,419,56.92857143,1294.357143
1684,419,65.64285714,677.0714286
3761,419,72.81818182,1038.545455
3532,419,86.5,275.9
775,419,91.5,150.1666667
3781,419,154.5555556,751.5555556
3537,419,245.9230769,1153.153846
3742,419,258.6666667,455.25
3696,419,322.6153846,220.1538462
1992,419,357.1538462,1251.769231
3663,419,356.5384615,861.8461538
3636,419,388.5714286,420.4285714
3782,419,394.3333333,1334.916667
3783,419,441.1666667,603
3490,419,486.4444444,517.8888889
3585,419,505.3636364,577.5454545
3587,419,522.3333333,4.888888889
3725,419,543.1818182,927.9090909
3726,419,547.7333333,365.6
3702,419,551.8333333,1283.25
414,419,565.875,756.25
3412,419,576.6923077,683.2307692
3784,419,580.3636364,71.90909091
3766,419,582.5,229.8333333
3655,419,612,441.4545455
3785,419,618.0909091,166.6363636
3767,419,621.8461538,281.7692308
2456,419,630.75,80.16666667
3416,419,626.0769231,844.6923077
3731,419,650.8,9.4
3768,419,654.3846154,1112.230769
3694,419,688.2857143,638
2962,419,701,464.8888889
3419,419,704.8333333,1066.333333
3675,419,749.8571429,692.1428571
3786,419,754.1666667,243.0833333
3676,419,758.9,422.2
3769,419,774.375,560.3125
3668,419,790.5384615,751.0769231
3759,419,794.4166667,356.75
3660,419,794.5,171.2142857
3423,419,816.4444444,8.444444444
3535,419,824.0666667,1206.933333
3355,419,827.8,980.2
3739,419,828.7333333,425.8
3787,419,848,381.2222222
3711,419,856.8461538,595.4615385
3531,419,873.1666667,701.6111111
3772,419,868.5,1304.3
3681,419,885.3333333,1134
3745,419,891.6,135.8
3682,419,892.3636364,1078.545455
3748,419,927.1,68.3
3788,419,941.3333333,634
3603,419,955.4615385,139.8461538
3774,419,963.8,1196.533333
3709,419,977.9285714,506.5714286
3596,419,993,949.9
3687,419,1030.5,1030.3
3597,419,1037.846154,1258.153846
1960,420,57.375,1295.1875
1684,420,65.15384615,677.6153846
3532,420,90.8,259.6
775,420,92.38461538,149.9230769
3789,420,92.7,1035
2959,420,193.5454545,113.4545455
3537,420,244.8,1153.266667
3696,420,321.8181818,209.6363636
3663,420,354.1666667,848.8333333
1992,420,357.3333333,1253.083333
3636,420,386.2,415.8
3782,420,392.25,1326.333333
3763,420,401.2,323
3790,420,437.3636364,313.1818182
3722,420,452,122.6
3653,420,475.9,299.3
3490,420,486.1666667,519.25
3585,420,503.6,574.6
3791,420,515.7857143,288.5714286
3792,420,516.75,4.375
3793,420,524.7,194.1
3794,420,542.7333333,180.8666667
3726,420,546.6428571,366.1428571
3725,420,544.4615385,929.8461538
3702,420,554,1278.636364
414,420,565.75,756.25
3412,420,577.5384615,681.9230769
3784,420,581.6923077,57
3766,420,585.6,218.2
3730,420,617.1818182,1228.636364
3785,420,620.3,156.5
3767,420,623.0714286,270.6428571
3416,420,623.9,833.1
2456,420,629.75,80.25
3732,420,645.5,1226.142857
3731,420,650.4,3.3
3795,420,684.7777778,939.6666667
3694,420,691.75,626.0833333
3735,420,702.3846154,149.1538462
2962,420,704.8888889,459.7777778
3419,420,703.7142857,1065.785714
3775,420,723.8333333,354.1666667
3786,420,753.5,227
3675,420,751.4166667,690.5833333
3743,420,760.9090909,321.8181818
3677,420,758.6,1074.066667
3758,420,782.5,262.7857143
3796,420,798,808.8461538
3423,420,816,6.875
3433,420,820.9230769,90.46153846
3739,420,828.1333333,425.4666667
3797,420,825.7142857,853.8571429
3714,420,877.5833333,242.5
3682,420,891.1111111,1075.888889
3773,420,889.75,300.6666667
3798,420,912.9,463.4
3799,420,918.4375,537.25
3748,420,925.1538462,64.76923077
3777,420,941.9230769,846.6153846
3779,420,968.8,758.3
3709,420,975.5833333,503.0833333
1960,421,57.38461538,1295.076923
1684,421,64.91666667,677.4166667
3532,421,91.46153846,251.4615385
775,421,91.46153846,150.5384615
3537,421,244.2666667,1152.866667
3742,421,254.8888889,454.2222222
3696,421,323.1,210.1
3663,421,357,838.8461538
3782,421,390.5,1307.928571
3490,421,487.5833333,519.75
3585,421,502.6428571,572.0714286
3800,421,523.25,843.8333333
3725,421,543.7142857,930.2857143
3726,421,547,365.6428571
3702,421,551.9,1274.8
414,421,566,756
3412,421,577.1818182,683.1818182
3784,421,582.0666667,41.06666667
3766,421,587.3333333,211.0833333
3655,421,612.1538462,420.9230769
3785,421,618.2727273,143.1818182
3416,421,624.6666667,828.5833333
2456,421,631.2857143,81.21428571
3768,421,651,1108.230769
3694,421,695.4615385,614.9230769
2962,421,705.8461538,447.6153846
3419,421,703.5,1065
3775,421,722.3076923,348.3846154
3675,421,750.6363636,686.0909091
3801,421,751.5714286,897.4285714
3677,421,758.7647059,1073.882353
3676,421,761.7692308,417.3076923
3769,421,774.1666667,548.4166667
3802,421,785,1272.692308
3668,421,789,737.8181818
3796,421,796.0769231,805.6923077
3803,421,797.3636364,1030.363636
3660,421,799.5454545,168.9090909
3804,421,808.5833333,1315.25
3423,421,810.3333333,3.666666667
3433,421,817.9230769,89.69230769
3710,421,825.5454545,300.3636364
3739,421,828.2857143,424.9285714
3797,421,826.6923077,847.7692308
3355,421,827.5454545,976.5454545
3535,421,826.1818182,1203.909091
3787,421,845.5714286,374.8571429
3711,421,855.4285714,593.5714286
3805,421,862.5454545,195.6363636
3531,421,873.6470588,700.2352941
3772,421,870.9230769,1295.307692
3745,421,887.1666667,109.6666667
3748,421,924.0833333,61.33333333
3806,421,946.9,619.3
3603,421,954.8,132.4
3774,421,964.1538462,1174.230769
3596,421,994.1111111,939.2222222
3687,421,1031.461538,1028.461538
3597,421,1037,1259.333333
1960,422,57.14285714,1293.785714
1684,422,65,677.7692308
3807,422,74.85714286,965.5
775,422,92.5,150.1428571
3532,422,94.72727273,238.0909091
2959,422,193,113.7272727
3808,422,214.375,722.375
3537,422,244.0769231,1152.923077
3663,422,357.2307692,833.6923077
3636,422,389.3333333,395.6666667
3490,422,488,518
3585,422,504.1875,568.625
3793,422,522.4166667,177
2285,422,530.7142857,841
3794,422,540.5,163
3725,422,542.3846154,929.6923077
3726,422,549.0769231,366.4615385
3702,422,555.5454545,1271.090909
414,422,565.5454545,755.6363636
3412,422,576.8333333,682.6666667
3766,422,589.2307692,206.5384615
3730,422,617.9285714,1221.285714
3785,422,619.5714286,137
3416,422,622.4545455,817.5454545
3767,422,624.0833333,251.75
2456,422,632.0833333,79.08333333
3768,422,648.0833333,1099.083333
3809,422,677.4545455,726
3694,422,696.2857143,600.7142857
3810,422,696.2857143,750.5714286
3735,422,700.6,132.1
2962,422,705.5555556,444.1111111
3419,422,704.1333333,1065.533333
3811,422,706,926.0769231
3812,422,715.4285714,98.71428571
3775,422,723.25,338.5625
3786,422,752.0909091,216.6363636
3675,422,752.0909091,685.8181818
3743,422,762,304.2727273
3676,422,764.8,405.8
3668,422,787.8888889,727.4444444
3804,422,804.9166667,1309.666667
3423,422,809.6666667,3.333333333
3433,422,821.8333333,73.58333333
3707,422,822.5,1123.642857
3710,422,823.7,298.9
3535,422,829.9166667,1197.833333
3787,422,847.2727273,373.7272727
3711,422,854.6923077,585.3076923
3760,422,884.5333333,452.3333333
3745,422,887.5833333,101.5
3716,422,902.0714286,786.7857143
3813,422,949.5454545,1049.545455
3814,422,989.9166667,721.3333333
3815,422,1012.692308,262.9230769
3750,422,1026.75,768.5
1960,423,56.4,1293.6
1684,423,65,677.5384615
3807,423,74.3,938.8
775,423,93,150.2142857
3532,423,97.09090909,223.4545455
3808,423,211.6666667,717.4166667
3537,423,245.5,1154.166667
1992,423,358.3846154,1252.769231
3816,423,400,150.1333333
3817,423,406.7692308,279.6923077
3818,423,406.5714286,255.8571429
3819,423,426.625,5.625
3790,423,439.3076923,313.8461538
3722,423,451.1538462,99.69230769
3653,423,476.4444444,298.2222222
3490,423,487,519.0909091
3585,423,504.3,564.7
3793,423,521.2727273,173.6363636
2285,423,530.2857143,840.5714286
3794,423,539.4545455,158.2727273
3725,423,543.1538462,929.4615385
3726,423,548.4666667,367.0666667
3702,423,553.9230769,1258.846154
414,423,566.5,756.5
3412,423,576.8461538,683.2307692
3766,423,586.5714286,201.4285714
3785,423,620.6,125.4
3416,423,620.0833333,810.75
3767,423,623.7272727,235.3636364
2456,423,630.3076923,81.61538462
3732,423,646.6363636,1202.545455
3809,423,676.7272727,710
3694,423,695.5555556,595.7777778
3810,423,697.3636364,730.1818182
3820,423,701,80.1
3735,423,702.0833333,121.5833333
3811,423,706.0769231,921.9230769
3419,423,704.2142857,1065.142857
3736,423,738.0909091,289.5454545
3786,423,754.3846154,208.9230769
3677,423,760.8461538,1075.230769
3743,423,762.8333333,301.1666667
3744,423,779.25,1120.75
3668,423,791,702.3
3804,423,807.4285714,1296.071429
3707,423,821.0833333,1120.166667
3433,423,821.8181818,71.09090909
3797,423,824.6923077,838.1538462
3739,423,829.6,425.9333333
3535,423,830.8181818,1196.272727
3821,423,831.0909091,278.4545455
3787,423,846,367.8571429
3711,423,850.2142857,576
3531,423,872.5,693.8125
3822,423,886,813.3076923
3798,423,914.875,445.75
3806,423,945.75,616.6666667
3778,423,958.4166667,554.25
3815,423,1013.307692,260.9230769
3741,423,1040.909091,744.7272727
3532,423,97.33333333,226.75
3668,423,792,703.1111111
1960,424,54.83333333,1292.333333
1684,424,64.58333333,678.3333333
775,424,93.08333333,151.4166667
3532,424,98.83333333,210
3537,424,245,1152.4
3823,424,323.3636364,167.8181818
3663,424,357.7272727,810.4545455
3636,424,389.25,384.3125
3818,424,405.2142857,252.2857143
3722,424,452.5,81.1
3824,424,459.0909091,29.18181818
3791,424,516.5454545,268.1818182
3825,424,530.9375,158
1746,424,529.75,839.625
3725,424,544.5384615,930
3726,424,546.8181818,365.7272727
3702,424,557.9230769,1251.384615
414,424,565.7777778,755.5555556
3412,424,577,682.6666667
3655,424,607.8571429,397.8571429
3416,424,621.6923077,801.3076923
3768,424,650.5714286,1087.571429
3694,424,695.5,593.75
3826,424,700.5,910.5
3321,424,700.1538462,992.4615385
3419,424,703.9230769,1067.153846
2962,424,704.8666667,421
3775,424,724.6666667,325.4166667
3827,424,745,653.5
3677,424,759.9285714,1074.214286
3676,424,763.4,395.9333333
3828,424,780.1666667,523.6666667
3829,424,791.3846154,325.7692308
3668,424,792,703.5833333
3830,424,795.3846154,136.4615385
3796,424,796.4545455,782.7272727
3423,424,810,2.333333333
3739,424,825.8,427.0666667
3433,424,821.4,68.33333333
3797,424,824.6666667,834.9166667
3535,424,834,1193.833333
3711,424,851,573.2857143
3831,424,863.5,164.7
3832,424,882.6153846,222.3076923
3745,424,888.2,98.2
3748,424,926.4166667,40.66666667
3813,424,952.3846154,1039.769231
3603,424,955,116.6666667
3779,424,965.8,733.3
3814,424,989.8,707.4
3687,424,1033.416667,1016.75
1960,425,55.27272727,1293.272727
1684,425,65.14285714,678.2857143
3833,425,75.33333333,886.3333333
775,425,93.61538462,151.1538462
3532,425,97.63636364,203.0909091
3834,425,214.0909091,674.6363636
3537,425,244.4166667,1153.083333
3823,425,323.0909091,164.9090909
3663,425,356.5555556,805.5555556
3636,425,388.1666667,378.6666667
3818,425,405.75,240.125
3722,425,450.9166667,77.16666667
3824,425,457.4545455,18.27272727
45,425,530.2222222,841.1111111
3725,425,542.4166667,929.8333333
3726,425,547,367.0769231
3702,425,559.0833333,1235.583333
414,425,565.2857143,755.8571429
3412,425,576.4166667,682.25
3655,425,607.5384615,398
3416,425,622.9090909,791.5454545
3768,425,651.0714286,1075.642857
3694,425,696.5384615,593.4615385
3826,425,700.75,906.75
3321,425,699.8571429,991.8571429
3419,425,703.7272727,1067
2962,425,704.4166667,418
3775,425,723.1666667,321.3333333
3827,425,743.9166667,651.4166667
3677,425,760.5833333,1075.583333
3676,425,764.6666667,393.1111111
3828,425,779.1538462,517.1538462
3829,425,792.25,321.0833333
3830,425,794.3846154,129.2307692
3668,425,792.6153846,698.9230769
3796,425,797.4166667,779.3333333
3423,425,809.8571429,2.714285714
3739,425,826.25,426.4166667
3433,425,821.7692308,68.53846154
3797,425,823.3333333,831.6666667
3835,425,825.75,254.0833333
3535,425,833.2307692,1191.692308
3836,425,832.625,1346.625
3831,425,864.2222222,151.8888889
3837,425,875.3636364,1232.636364
3745,425,887.9230769,96.84615385
3748,425,928.4166667,37.75
3603,425,955.6666667,106.4444444
3838,425,960.1333333,1139
3596,425,996.2142857,917.3571429
3687,425,1035.785714,1005.857143
3597,425,1036.181818,1258.363636
1960,426,54.26666667,1291.733333
1684,426,63.69230769,678.3076923
3839,426,76.66666667,852.6666667
3840,426,184.4444444,599.4444444
2959,426,192.5714286,113.7142857
3537,426,245.4545455,1153.909091
3823,426,325.8888889,139.3333333
3663,426,358,794.5833333
3636,426,390.25,364.5
3790,426,439.2142857,312.7142857
3722,426,449.9333333,65.6
3824,426,459.25,7.375
3490,426,486.3636364,518
3585,426,505.6,550.2
3793,426,521,155.3
3825,426,534.6923077,134.9230769
45,426,531.125,840.875
3725,426,543.6923077,930.6153846
3726,426,547.8571429,367.1428571
3702,426,558.0833333,1234.416667
414,426,566,756.125
3766,426,584.9230769,189.6923077
3785,426,618,100.7272727
3416,426,624.7857143,787.2142857
3767,426,627.2727273,207.2727273
2456,426,630.5833333,79
3732,426,646.3076923,1181.153846
3809,426,677.6666667,680.9166667
3694,426,696.8666667,591.3333333
3820,426,699.3571429,58.07142857
3321,426,699.4285714,991.1428571
3735,426,699.3636364,98.72727273
3810,426,701.4444444,708.3333333
3419,426,705.4444444,1065.444444
3841,426,737.9230769,241.8461538
3786,426,747.25,191.875
3677,426,760.3333333,1074.5
3676,426,763.5454545,383.0909091
3770,426,771.8888889,999.8888889
3744,426,780.2307692,1121.153846
3830,426,792,125.8
3668,426,789.8888889,675
3796,426,800.6923077,776.6153846
3842,426,799.9090909,1139.181818
3423,426,809.1666667,2.5
3797,426,824.1428571,815.3571429
3787,426,847.5333333,341.8666667
3711,426,851.3333333,546.4
3531,426,872.6,682.4
3832,426,882.5555556,218
3806,426,950.5,596.9166667
3778,426,960,553.9230769
3687,426,1032.642857,997.0714286
3597,426,1035.416667,1257.75
1960,427,55.09090909,1293.090909
1684,427,66.15384615,678.2307692
3839,427,76.53846154,838.7692308
3843,427,205.6666667,379.5
3844,427,232.5714286,712.2857143
3537,427,240.5384615,1154.153846
3823,427,326.3636364,121.7272727
3663,427,358.8333333,773.4166667
3845,427,365.4545455,1174.727273
3636,427,391.8461538,348.3076923
3818,427,408.75,215.5
3722,427,446.6153846,63.69230769
3824,427,459.1111111,4.333333333
3846,427,515.3571429,223.3571429
3825,427,527.7857143,135.6428571
45,427,530.7777778,840.4444444
3725,427,542.75,932.0833333
3726,427,548,365.6
3702,427,560.0769231,1234.153846
414,427,565.8,755.7
3412,427,576.1,680.8
3655,427,608.5384615,377.6153846
3847,427,627.2857143,87.28571429
3416,427,624.7272727,776.5454545
3768,427,651.2307692,1061.384615
3694,427,694.75,591.4166667
3321,427,699.7857143,991.5714286
3419,427,703.9166667,1066.916667
3848,427,710.0769231,407.7692308
3849,427,711.6875,1338.5
3775,427,724,297.5384615
3827,427,744.0714286,644.4285714
3677,427,759.2307692,1074.076923
3676,427,763.7,378.8
3828,427,779.0833333,514.25
3668,427,790.9,678.3
3830,427,794.6153846,122.9230769
3829,427,794.8181818,312.7272727
3423,427,810.1428571,2.571428571
3739,427,827.2666667,426
3850,427,828.4615385,51.76923077
3836,427,829.8461538,1331.923077
3787,427,845.6666667,342.4166667
3711,427,851.2727273,542.9090909
3831,427,865.0769231,132.4615385
3851,427,881.5555556,1044.222222
3852,427,888.1666667,1098
3745,427,890.1764706,76.94117647
3748,427,930.8823529,24.11764706
3603,427,955.2727273,96.09090909
3838,427,963.5384615,1127.846154
3596,427,997.9090909,908.6363636
3687,427,1032.066667,990.4666667
3597,427,1036.7,1257.9
1960,428,55.23076923,1292
1684,428,65.25,678.9375
3853,428,211.2,631.6
3537,428,242,1156.333333
3854,428,249.8888889,1019.111111
3823,428,326.875,117.75
3663,428,358.2727273,762.1818182
3845,428,362.8333333,1146.666667
3636,428,390.1,341.1
3855,428,407.4666667,111.9333333
3818,428,407.8181818,213.4545455
3722,428,446.2727273,60.54545455
3846,428,516.4166667,221.6666667
45,428,530.8888889,840.1111111
3725,428,544.6666667,930.25
3726,428,547.6923077,367
3702,428,557,1223.466667
141,428,565.7,755.5
3412,428,576.0833333,682.0833333
3655,428,609.1666667,359.5
3847,428,624.2857143,83.07142857
3416,428,624.7777778,771.8888889
3768,428,648.8,1059.8
3856,428,695,868.5384615
3321,428,699.5333333,991.4
3419,428,703.2666667,1067.666667
3848,428,709.8333333,403.25
3849,428,710.5384615,1332.230769
3775,428,720.7857143,290.9285714
3677,428,760.5384615,1074.461538
3676,428,765.7692308,372.0769231
3828,428,778.0833333,511.0833333
3830,428,792.9166667,116.5833333
3796,428,801.7,760.6
3423,428,810.375,2.75
3739,428,826.4285714,425.9285714
3850,428,827.2,42.33333333
3355,428,832.6153846,963.7692308
3535,428,834.4545455,1185.909091
3857,428,842.7857143,1331.571429
3711,428,849,535.75
3831,428,866.6666667,120.6666667
3851,428,879.5,1041.5
3822,428,885.8333333,809.3333333
3716,428,897.1666667,786.25
3806,428,946.1818182,587.6363636
3858,428,951.6923077,675.7692308
3596,428,998.2142857,900.6428571
3859,428,1004.916667,705.0833333
3815,428,1009.909091,231.4545455
3741,428,1041.333333,722.3333333
1960,429,55.57142857,1292.428571
1684,429,65.61538462,679.1538462
2959,429,190.5333333,113.8
3853,429,209.5,629.9
3844,429,233,712
3537,429,241.0714286,1153.714286
3854,429,246.75,1019.625
3860,429,329.1111111,78.88888889
3663,429,360.4545455,752.1818182
3845,429,362.1538462,1128
3636,429,388.8181818,335.2727273
3818,429,406.25,204.3333333
3722,429,445.8181818,36.18181818
3846,429,515.7272727,202.1818182
45,429,530.1428571,839.8571429
3726,429,548.8181818,365.2727273
3725,429,545.7272727,931.3636364
3702,429,558.2307692,1212.538462
141,429,565.8888889,755.6666667
3412,429,576.0833333,682.0833333
3655,429,607.7692308,351.0769231
3847,429,623.5384615,74.61538462
3416,429,624.4545455,762.9090909
3768,429,648.6153846,1041.769231
3856,429,694,860.1428571
3694,429,696.0769231,565.8461538
3861,429,699.0909091,8.727272727
3321,429,698.7857143,991.5714286
3419,429,703.8666667,1067
3862,429,704.75,86.16666667
3849,429,709.7,1328.8
3848,429,711.75,400.1666667
3775,429,722,286.25
3677,429,759.75,1074.416667
3676,429,764.0714286,365.1428571
3828,429,777.2307692,501.0769231
3829,429,793.3846154,295.8461538
3668,429,792.0714286,654.6428571
3830,429,795.1538462,109.3076923
3796,429,802.2666667,759.0666667
3739,429,826.3333333,425.1333333
3787,429,844.5833333,321.9166667
3711,429,846.0833333,531
3831,429,865.7,108.8
3851,429,882,1037.384615
3745,429,886.2222222,62.44444444
3852,429,888,1089.384615
3863,429,887.3636364,265.6363636
3748,429,930.6428571,20.92857143
3603,429,955.4166667,82.33333333
3864,429,983.8888889,284.7777778
3596,429,999,893.375
3750,429,1026.5,766.7857143
3687,429,1033.428571,985.5
3597,429,1037,1260.083333
1960,430,55.92307692,1292.846154
1684,430,64.46153846,677.0769231
3865,430,79,735.8571429
775,430,92.07142857,149.5
3866,430,108.9285714,98.92857143
3853,430,209.5,610.3333333
3537,430,241.8,1153.2
3854,430,246.6666667,1020.166667
3860,430,328.2,73.5
3845,430,362,1109.363636
3636,430,384.0909091,321.5454545
3818,430,405.1818182,178
3722,430,444.3846154,24.15384615
3846,430,515.9166667,196.8333333
45,430,529.1111111,840.2222222
3725,430,543.5384615,931
3726,430,547.3846154,366.7692308
141,430,566.1,754.8
3412,430,576.3076923,682.3076923
3732,430,643.8461538,1157.076923
3768,430,649.0666667,1039.066667
3856,430,692.4166667,850.3333333
3694,430,698.6666667,552.3333333
3861,430,697.6,6.8
3862,430,700.5384615,62.07692308
3321,430,698.8571429,991.5
3419,430,703.1875,1066.3125
3848,430,709.3846154,396.6153846
3849,430,709.3636364,1322.090909
3775,430,721.5,281.9
3677,430,760.2307692,1074.538462
3676,430,765.5454545,360.7272727
3828,430,776.6428571,497.2857143
3668,430,794.5454545,650.0909091
3829,430,795.7142857,289.8571429
3796,430,801.2142857,756.2857143
3867,430,801.8888889,98.33333333
3739,430,825.3333333,427.1666667
3868,430,830.7777778,203
3711,430,846.5384615,528.4615385
3787,430,847.1428571,320.7857143
3869,430,890.2,198.5
3863,430,887.1111111,266.4444444
3748,430,932.0714286,17.57142857
3603,430,954.8461538,78.30769231
3838,430,962.8333333,1102.916667
3596,430,997.5454545,885.8181818
3750,430,1026.642857,766.7142857
3687,430,1032,982.4545455
3597,430,1036.5,1260.25
1960,431,55.91666667,1293.5
775,431,92.93333333,149.2666667
3866,431,111.7272727,84.09090909
2959,431,191.1333333,113.2666667
3853,431,214.3333333,589.75
3537,431,242.9333333,1153.266667
3854,431,247.625,1019.625
3860,431,328.8461538,68.30769231
3845,431,359.2,1096.2
3870,431,359.25,719.3333333
3636,431,380.7272727,317
3722,431,444.4166667,20.83333333
3846,431,517.4166667,188.1666667
45,431,530.5,840.8
3725,431,544,930.6666667
3726,431,549.8666667,366.9333333
3871,431,562,1336
141,431,565.8181818,755.4545455
3412,431,576.0769231,682
3655,431,609.8181818,336.8181818
3416,431,622.4,744.7333333
3732,431,645.0769231,1153.384615
3768,431,646.9166667,1029.416667
3872,431,673.6153846,625.8461538
3856,431,696.2857143,848.7857143
3694,431,695.8461538,550.3076923
3321,431,699.75,991.6666667
3419,431,703.2,1066.533333
3873,431,705.0769231,669.1538462
3848,431,710.8461538,393.0769231
3849,431,710.4,1316.4
3775,431,720.1111111,277.2222222
3677,431,760.5833333,1076.083333
3676,431,767.1538462,357.2307692
3828,431,779.0833333,491.0833333
3830,431,796.6923077,92.92307692
3829,431,793.3333333,279.5833333
3668,431,794.7142857,647.2142857
3796,431,803.6666667,748.6666667
3739,431,828.7692308,424.8461538
3535,431,831,1172.916667
3868,431,834.5,187.1
3787,431,846.6666667,318.6
3711,431,847.0833333,526.9166667
3745,431,883.9333333,55.53333333
3874,431,883,1169.071429
3863,431,887,267
3875,431,918.4166667,479.3333333
3748,431,928.5555556,4.333333333
3876,431,941.5,774.4
3603,431,955.5833333,71.75
3838,431,959.2857143,1097.785714
3877,431,972.4615385,460.7692308
3596,431,998.7333333,882.6
3815,431,1010.4,209.5
3878,431,1015.363636,155.7272727
3750,431,1028.166667,766.9166667
3687,431,1034.3,982.7
3597,431,1036.333333,1259.25
1960,432,55.23076923,1291.846154
775,432,93.4375,148.5625
3866,432,111.6666667,61
2959,432,188.8333333,113.5833333
3853,432,210.4285714,581.7142857
3537,432,243.2857143,1153
3879,432,254.6666667,362.6666667
3860,432,333.4444444,44.55555556
3845,432,359.3333333,1085.333333
3870,432,359.6153846,715.6153846
3636,432,378.1666667,307.5833333
3722,432,442.2857143,15.14285714
3846,432,516.1,182.1
45,432,530.2857143,841.7142857
3725,432,543.25,931.9166667
3726,432,551.0769231,366.6923077
141,432,565.7777778,755.5555556
3412,432,576.8333333,682.0833333
3655,432,609.4,319.1
3416,432,622.3076923,740.8461538
3732,432,643.5833333,1149.25
3768,432,649,1022.166667
3872,432,674.4,625
3694,432,696,548.4615385
3321,432,699.7142857,991.2142857
3419,432,703.3076923,1066.769231
3873,432,706.9230769,667.0769231
3848,432,710.4166667,378.25
3849,432,712,1315.727273
3775,432,721.0833333,260.3333333
3676,432,770.6666667,343.8333333
3770,432,773.375,1000.125
3828,432,782.0909091,486.7272727
3830,432,797.5384615,87.15384615
3829,432,795.1428571,277.2857143
3796,432,805,735.4166667
3739,432,828.2307692,424.2307692
3535,432,831.6363636,1169.818182
3868,432,837.2,185
3787,432,846.0769231,316.6923077
3711,432,847.0833333,526.25
3874,432,883.7777778,1166.666667
3880,432,887.3333333,346.8333333
3869,432,893.9230769,193.0769231
3863,432,887,265.3
3881,432,909.4615385,731.8461538
3875,432,915.6153846,476.3076923
3876,432,945.9090909,772.2727273
3838,432,958.6363636,1095.363636
3603,432,957.2307692,63.46153846
3882,432,965.4,981.0666667
3883,432,965.0833333,1041.25
3877,432,972.4615385,459.1538462
3596,432,997.5,879
3815,432,1011.571429,207.7857143
3878,432,1014.2,141.4
3750,432,1027.357143,767.5
3687,432,1033.6,983.7
3597,432,1036.6,1257.8
3741,432,1041.555556,706.7777778
3884,432,1045.571429,298.2857143
1960,433,54.8,1290
1684,433,67.92307692,679.3846154
775,433,93.3125,149.1875
3866,433,113.3,49.5
3853,433,208.8461538,569.2307692
3537,433,241.8571429,1152.857143
3860,433,330.6363636,38.45454545
3845,433,356.6666667,1068.333333
1992,433,361.1,1251.9
3870,433,364.0714286,707.7857143
3885,433,404.9230769,71.23076923
3886,433,417.0909091,131.3636364
3846,433,515.7272727,171.3636364
45,433,529.7142857,840.5714286
3725,433,543.9090909,931.8181818
3726,433,549.7142857,367.1428571
3887,433,554.6,1181.2
414,433,565.9,755.9
3412,433,576.1538462,682.3076923
3888,433,589.2307692,1144.769231
3655,433,611.25,306.75
3416,433,621.8181818,735.8181818
3732,433,642.4444444,1144.888889
3768,433,648.6666667,1015.333333
3872,433,674.6363636,611.4545455
3694,433,696.2857143,543.5714286
3862,433,697.9285714,48.42857143
3321,433,699,990.4285714
3419,433,704.25,1066.916667
3873,433,707.7272727,665.4545455
3848,433,710.7272727,373
3849,433,712.7692308,1313.230769
3676,433,774.1428571,339.2857143
3828,433,780.25,478.25
3889,433,791.8571429,606.1428571
3830,433,796.6,86.13333333
3796,433,808.1538462,730.6153846
3739,433,827.6153846,424.8461538
